bioguide_id,birthday,chamber,contact_form,crp_id,district,fax,fec_ids,first_name,gender,govtrack_id,in_office,last_name,leadership_role,middle_name,name_suffix,nickname,oc_email,ocd_id,office,party,phone,state,state_name,term_end,term_start,thomas_id,title,votesmart_id,website
D000615,1966-01-07,house,None,N00030752,3,202-225-3216,H0SC03077,Jeff,M,412472,True,Duncan,None,None,None,None,Rep.Jeffduncan@opencongress.org,ocd-division/country:us/state:sc/cd:3,2229 Rayburn House Office Building,R,202-225-5301,SC,South Carolina,2019-01-03,2017-01-03,02057,Rep,47967,http://jeffduncan.house.gov
D000614,1971-10-03,house,None,N00030967,7,202-225-3240,H0WI07051,Sean,M,412488,True,Duffy,None,P.,None,None,Rep.Duffy@opencongress.org,ocd-division/country:us/state:wi/cd:7,2330 Rayburn House Office Building,R,202-225-3365,WI,Wisconsin,2019-01-03,2017-01-03,02072,Rep,126238,https://duffy.house.gov
D000482,1953-08-05,house,None,N00001373,14,202-225-3084,H4PA18131,Michael,M,400114,True,Doyle,None,F.,Jr.,Mike,Rep.Doyle@opencongress.org,ocd-division/country:us/state:pa/cd:14,239 Cannon House Office Building,D,202-225-2135,PA,Pennsylvania,2019-01-03,2017-01-03,00316,Rep,21853,http://doyle.house.gov
D000607,1955-09-28,senate,https://www.donnelly.senate.gov/contact/email-joe,N00026586,None,202-225-6798,H4IN02101;S2IN00091,Joe,M,412205,True,Donnelly,None,None,None,None,Sen.Donnelly@opencongress.org,ocd-division/country:us/state:in,720 Hart Senate Office Building,D,202-224-4814,IN,Indiana,2019-01-03,2013-01-03,01850,Sen,34212,https://www.donnelly.senate.gov
D000399,1946-10-06,house,None,N00006023,35,202-225-3073,H4TX10028,Lloyd,M,400111,True,Doggett,None,A.,None,None,Rep.Doggett@opencongress.org,ocd-division/country:us/state:tx/cd:35,2307 Rayburn House Office Building,D,202-225-4865,TX,Texas,2019-01-03,2017-01-03,00303,Rep,21689,https://doggett.house.gov
D000600,1961-09-25,house,None,N00025337,25,202-225-8576,H2FL25018,Mario,M,400108,True,Diaz-Balart,None,None,None,None,Rep.Mariodiazbalart@opencongress.org,ocd-division/country:us/state:fl/cd:25,440 Cannon House Office Building,R,202-225-4211,FL,Florida,2019-01-03,2017-01-03,01717,Rep,24312,http://mariodiazbalart.house.gov
D000610,1966-05-07,house,None,N00031317,22,202-225-5974,H0FL19080,Theodore,M,412385,True,Deutch,None,E.,None,None,Rep.Teddeutch@opencongress.org,ocd-division/country:us/state:fl/cd:22,2447 Rayburn House Office Building,D,202-225-3001,FL,Florida,2019-01-03,2017-01-03,01976,Rep,67151,http://teddeutch.house.gov
D000616,1964-02-21,house,None,N00030957,4,202-226-5172,H0TN04195,Scott,M,412477,True,DesJarlais,None,None,None,None,Rep.Desjarlais@opencongress.org,ocd-division/country:us/state:tn/cd:4,2301 Rayburn House Office Building,R,202-225-6831,TN,Tennessee,2019-01-03,2017-01-03,02062,Rep,123473,https://desjarlais.house.gov
D000604,1960-05-24,house,None,N00026171,15,202-226-0778,H4PA15087,Charles,M,400648,True,Dent,None,W.,None,None,Rep.Dent@opencongress.org,ocd-division/country:us/state:pa/cd:15,2082 Rayburn House Office Building,R,202-225-6411,PA,Pennsylvania,2019-01-03,2017-01-03,01799,Rep,9121,https://dent.house.gov
D000612,1967-07-29,house,None,N00031593,10,202-225-3402,H0CA19173,Jeff,M,412403,True,Denham,None,None,None,None,Rep.Denham@opencongress.org,ocd-division/country:us/state:ca/cd:10,1730 Longworth House Office Building,R,202-225-4540,CA,California,2019-01-03,2017-01-03,01995,Rep,28769,http://denham.house.gov
D000216,1943-03-02,house,None,N00000615,3,202-225-4890,H0CT03072,Rosa,F,400103,True,DeLauro,None,L.,None,None,Rep.Delauro@opencongress.org,ocd-division/country:us/state:ct/cd:3,2413 Rayburn House Office Building,D,202-225-3661,CT,Connecticut,2019-01-03,2017-01-03,00281,Rep,26788,https://delauro.house.gov
D000197,1957-07-29,house,None,N00006134,1,202-225-5657,H6CO01141,Diana,F,400101,True,DeGette,None,L.,None,None,Rep.Degette@opencongress.org,ocd-division/country:us/state:co/cd:1,2111 Rayburn House Office Building,D,202-225-4431,CO,Colorado,2019-01-03,2017-01-03,01479,Rep,561,http://degette.house.gov
D000191,1947-05-27,house,None,N00007781,4,None,H6OR04047;S6OR00151,Peter,M,400100,True,DeFazio,None,A.,None,None,Rep.Defazio@opencongress.org,ocd-division/country:us/state:or/cd:4,2134 Rayburn House Office Building,D,202-225-6416,OR,Oregon,2019-01-03,2017-01-03,00279,Rep,27037,http://defazio.house.gov
D000598,1944-04-13,house,None,N00009604,53,202-225-2948,H0CA49055,Susan,F,400097,True,Davis,None,A.,None,None,Rep.Susandavis@opencongress.org,ocd-division/country:us/state:ca/cd:53,1214 Longworth House Office Building,D,202-225-2040,CA,California,2019-01-03,2017-01-03,01641,Rep,8168,https://susandavis.house.gov
D000096,1941-09-06,house,None,N00004884,7,202-225-5641,H4IL07037,Danny,M,400093,True,Davis,None,K.,None,None,Rep.Davis@opencongress.org,ocd-division/country:us/state:il/cd:7,2159 Rayburn House Office Building,D,202-225-5006,IL,Illinois,2019-01-03,2017-01-03,01477,Rep,233,https://davis.house.gov
C000984,1951-01-18,house,None,N00001971,7,202-225-3178,H6MD07160,Elijah,M,400090,True,Cummings,None,E.,None,None,Rep.Cummings@opencongress.org,ocd-division/country:us/state:md/cd:7,2163 Rayburn House Office Building,D,202-225-4741,MD,Maryland,2019-01-03,2017-01-03,00256,Rep,345,https://cummings.house.gov
C001048,1956-08-24,house,None,N00009738,7,202-225-4381,H0TX07055,John,M,400089,True,Culberson,None,Abney,None,None,Rep.Culberson@opencongress.org,ocd-division/country:us/state:tx/cd:7,2161 Rayburn House Office Building,R,202-225-2571,TX,Texas,2019-01-03,2017-01-03,01670,Rep,5488,http://culberson.house.gov
C001063,1955-09-19,house,None,N00024978,28,202-225-1641,H2TX23082,Henry,M,400657,True,Cuellar,None,None,None,None,Rep.Cuellar@opencongress.org,ocd-division/country:us/state:tx/cd:28,2209 Rayburn House Office Building,D,202-225-1640,TX,Texas,2019-01-03,2017-01-03,01807,Rep,5486,http://cuellar.house.gov
C001038,1962-03-16,house,None,N00001127,14,202-225-1909,H8NY07046,Joseph,M,400087,True,Crowley,None,None,None,Joe,Rep.Crowley@opencongress.org,ocd-division/country:us/state:ny/cd:14,1035 Longworth House Office Building,D,202-225-3965,NY,New York,2019-01-03,2017-01-03,01604,Rep,4295,http://crowley.house.gov
C001087,1966-01-22,house,None,N00030770,1,202-225-5602,H0AR01083,Eric,M,412400,True,Crawford,None,A.,None,Rick,Rep.Crawford@opencongress.org,ocd-division/country:us/state:ar/cd:1,2422 Rayburn House Office Building,R,202-225-4076,AR,Arkansas,2019-01-03,2017-01-03,01989,Rep,119208,http://crawford.house.gov
C000880,1951-05-20,senate,https://www.crapo.senate.gov/contact,N00006267,None,202-228-1375,S8ID00027;H2ID02034,Michael,M,300030,True,Crapo,None,D.,None,None,Sen.Crapo@opencongress.org,ocd-division/country:us/state:id,239 Dirksen Senate Office Building,R,202-224-6142,ID,Idaho,2023-01-03,2017-01-03,00250,Sen,26830,https://www.crapo.senate.gov
C001069,1953-04-06,house,None,N00024842,2,202-225-4977,H2CT02112,Joe,M,412193,True,Courtney,None,None,None,None,Rep.Courtney@opencongress.org,ocd-division/country:us/state:ct/cd:2,2348 Rayburn House Office Building,D,202-225-2076,CT,Connecticut,2019-01-03,2017-01-03,01836,Rep,30333,https://courtney.house.gov
C001059,1952-04-13,house,None,N00026341,16,202-225-9308,H4CA20082,Jim,M,400618,True,Costa,None,None,None,None,Rep.Costa@opencongress.org,ocd-division/country:us/state:ca/cd:16,2081 Rayburn House Office Building,D,202-225-3341,CA,California,2019-01-03,2017-01-03,01774,Rep,3577,https://costa.house.gov
C000754,1954-06-19,house,None,N00003132,5,202-226-1035,H2TN05131;H2TN04027;S4TN00096,Jim,M,400081,True,Cooper,None,None,None,None,Rep.Cooper@opencongress.org,ocd-division/country:us/state:tn/cd:5,1536 Longworth House Office Building,D,202-225-4311,TN,Tennessee,2019-01-03,2017-01-03,00231,Rep,48891,http://cooper.house.gov
C000714,1929-05-16,house,None,N00004029,13,202-225-0072,H6MI01028,John,M,400080,True,Conyers,None,None,Jr.,None,Rep.Conyers@opencongress.org,ocd-division/country:us/state:mi/cd:13,2426 Rayburn House Office Building,D,202-225-5126,MI,Michigan,2019-01-03,2017-01-03,00229,Rep,26904,https://conyers.house.gov
C001078,1950-03-30,house,None,N00029891,11,202-225-3071,H8VA11062,Gerald,M,412272,True,Connolly,None,E.,None,None,Rep.Connolly@opencongress.org,ocd-division/country:us/state:va/cd:11,2238 Rayburn House Office Building,D,202-225-1492,VA,Virginia,2019-01-03,2017-01-03,01959,Rep,95078,https://connolly.house.gov
C001062,1948-06-11,house,None,N00026041,11,202-225-1783,H4TX19136;H3TX19021,K.,M,400655,True,Conaway,None,Michael,None,None,Rep.Conaway@opencongress.org,ocd-division/country:us/state:tx/cd:11,2430 Rayburn House Office Building,R,202-225-3605,TX,Texas,2019-01-03,2017-01-03,01805,Rep,49935,http://conaway.house.gov
C001053,1949-04-28,house,None,N00025726,4,202-225-3512,H2OK04055,Tom,M,400077,True,Cole,None,None,None,None,Rep.Cole@opencongress.org,ocd-division/country:us/state:ok/cd:4,2467 Rayburn House Office Building,R,202-225-6165,OK,Oklahoma,2019-01-03,2017-01-03,01742,Rep,46034,https://cole.house.gov
C001068,1949-05-24,house,None,N00003225,9,202-225-5663,H6TN09068,Steve,M,412236,True,Cohen,None,None,None,None,Rep.Cohen@opencongress.org,ocd-division/country:us/state:tn/cd:9,2404 Rayburn House Office Building,D,202-225-3265,TN,Tennessee,2019-01-03,2017-01-03,01878,Rep,24340,https://cohen.house.gov
C001077,1955-03-19,house,None,N00024753,6,202-226-4623,H8CO06138;H2CO00019,Mike,M,412271,True,Coffman,None,None,None,None,Rep.Coffman@opencongress.org,ocd-division/country:us/state:co/cd:6,2443 Rayburn House Office Building,R,202-225-7882,CO,Colorado,2019-01-03,2017-01-03,01912,Rep,1535,http://coffman.house.gov
C000537,1940-07-21,house,None,N00002408,6,202-225-2313,H2SC02042,James,M,400075,True,Clyburn,None,E.,None,Jim,Rep.Clyburn@opencongress.org,ocd-division/country:us/state:sc/cd:6,242 Cannon House Office Building,D,202-225-3315,SC,South Carolina,2019-01-03,2017-01-03,00208,Rep,27066,http://clyburn.house.gov
C001061,1944-10-26,house,None,N00026790,5,202-225-4403,H4MO05234,Emanuel,M,400639,True,Cleaver,None,None,II,None,Rep.Cleaver@opencongress.org,ocd-division/country:us/state:mo/cd:5,2335 Rayburn House Office Building,D,202-225-4535,MO,Missouri,2019-01-03,2017-01-03,01790,Rep,39507,http://cleaver.house.gov
C001049,1956-07-27,house,None,N00012460,1,202-226-3717,H0MO01066,Wm.,M,400074,True,Clay,None,Lacy,Jr.,None,Rep.Lacyclay@opencongress.org,ocd-division/country:us/state:mo/cd:1,2428 Rayburn House Office Building,D,202-225-2406,MO,Missouri,2019-01-03,2017-01-03,01654,Rep,8967,https://lacyclay.house.gov
C001067,1964-11-21,house,None,N00026961,9,202-226-0112,H4NY11138,Yvette,F,412221,True,Clarke,None,D.,None,None,Rep.Clarke@opencongress.org,ocd-division/country:us/state:ny/cd:9,2058 Rayburn House Office Building,D,202-225-6231,NY,New York,2019-01-03,2017-01-03,01864,Rep,44741,https://clarke.house.gov
C001084,1961-07-15,house,None,N00032019,1,202-225-3290,H0RI01073,David,M,412470,True,Cicilline,None,N.,None,None,Rep.Cicilline@opencongress.org,ocd-division/country:us/state:ri/cd:1,2244 Rayburn House Office Building,D,202-225-4911,RI,Rhode Island,2019-01-03,2017-01-03,02055,Rep,7349,http://cicilline.house.gov
C001080,1953-07-07,house,None,N00030600,27,202-225-5467,H0CA32101,Judy,F,412379,True,Chu,None,M.,None,None,Rep.Chu@opencongress.org,ocd-division/country:us/state:ca/cd:27,2423 Rayburn House Office Building,D,202-225-5464,CA,California,2019-01-03,2017-01-03,01970,Rep,16539,https://chu.house.gov
C000266,1953-01-22,house,None,N00003689,1,202-225-3012,H8OH01043,Steve,M,400071,True,Chabot,None,J.,None,None,Rep.Chabot@opencongress.org,ocd-division/country:us/state:oh/cd:1,2371 Rayburn House Office Building,R,202-225-2216,OH,Ohio,2019-01-03,2017-01-03,00186,Rep,21790,http://chabot.house.gov
C001066,1966-08-20,house,None,N00027514,14,202-225-5652,H6FL11126;H6FL11134,Kathy,F,412195,True,Castor,None,None,None,None,Rep.Castor@opencongress.org,ocd-division/country:us/state:fl/cd:14,2052 Rayburn House Office Building,D,202-225-3376,FL,Florida,2019-01-03,2017-01-03,01839,Rep,53825,http://castor.house.gov
C001075,1957-09-28,senate,https://www.cassidy.senate.gov/contact,N00030245,None,202-225-7313,H8LA00017;S4LA00107,Bill,M,412269,True,Cassidy,None,None,None,None,Sen.Cassidy@opencongress.org,ocd-division/country:us/state:la,520 Hart Senate Office Building,R,202-224-5824,LA,Louisiana,2021-01-03,2015-01-06,01925,Sen,69494,https://www.cassidy.senate.gov
C001051,1941-11-06,house,None,N00025095,31,202-225-5886,H2TX31044,John,M,400068,True,Carter,None,R.,None,None,Rep.Carter@opencongress.org,ocd-division/country:us/state:tx/cd:31,2110 Rayburn House Office Building,R,202-225-3864,TX,Texas,2019-01-03,2017-01-03,01752,Rep,49296,https://carter.house.gov
C001072,1974-10-16,house,None,N00029513,7,202-225-5633,H8IN07184,André,M,412258,True,Carson,None,None,None,None,Rep.Carson@opencongress.org,ocd-division/country:us/state:in/cd:7,2135 Rayburn House Office Building,D,202-225-4011,IN,Indiana,2019-01-03,2017-01-03,01889,Rep,84917,http://carson.house.gov
C001037,1952-01-09,house,None,N00000267,7,202-225-9322,H8MA08071;S0MA00117,Michael,M,400063,True,Capuano,None,E.,None,None,Rep.Capuano@opencongress.org,ocd-division/country:us/state:ma/cd:7,1414 Longworth House Office Building,D,202-225-5111,MA,Massachusetts,2019-01-03,2017-01-03,01564,Rep,18883,http://capuano.house.gov
C001047,1953-11-26,senate,https://www.capito.senate.gov/contact/contact-shelley,N00009771,None,202-225-7856,H0WV02138;S4WV00159,Shelley,F,400061,True,Capito,None,Moore,None,None,Sen.Capito@opencongress.org,ocd-division/country:us/state:wv,172 Russell Senate Office Building,R,202-224-6472,WV,West Virginia,2021-01-03,2015-01-06,01676,Sen,11701,https://www.capito.senate.gov
C000059,1953-06-08,house,None,N00007099,42,202-225-2004,H2CA37023,Ken,M,400057,True,Calvert,None,S.,None,None,Rep.Calvert@opencongress.org,ocd-division/country:us/state:ca/cd:42,2205 Rayburn House Office Building,R,202-225-1986,CA,California,2019-01-03,2017-01-03,00165,Rep,26777,http://calvert.house.gov
B001251,1947-04-27,house,None,N00027035,1,202-225-3354,H4NC01046,George,M,400616,True,Butterfield,None,Kenneth,Jr.,G.K.,Rep.Butterfield@opencongress.org,ocd-division/country:us/state:nc/cd:1,2080 Rayburn House Office Building,D,202-225-3101,NC,North Carolina,2019-01-03,2017-01-03,01761,Rep,41077,http://butterfield.house.gov
B001135,1955-11-30,senate,https://www.burr.senate.gov/contact/email,N00002221,None,202-228-2981,S4NC00089;H2NC05074,Richard,M,400054,True,Burr,None,M.,None,None,Sen.Burr@opencongress.org,ocd-division/country:us/state:nc,217 Russell Senate Office Building,R,202-224-3154,NC,North Carolina,2023-01-03,2017-01-03,00153,Sen,21787,https://www.burr.senate.gov
B001248,1950-12-23,house,None,N00025219,26,202-225-2919,H2TX26093,Michael,M,400052,True,Burgess,None,C.,None,None,Rep.Burgess@opencongress.org,ocd-division/country:us/state:tx/cd:26,2336 Rayburn House Office Building,R,202-225-7772,TX,Texas,2019-01-03,2017-01-03,01751,Rep,50120,http://burgess.house.gov
B001275,1962-05-31,house,None,N00031227,8,202-225-3284,H0IN08114,Larry,M,412427,True,Bucshon,None,None,None,None,Rep.Bucshon@opencongress.org,ocd-division/country:us/state:in/cd:8,1005 Longworth House Office Building,R,202-225-4636,IN,Indiana,2019-01-03,2017-01-03,02018,Rep,120335,https://bucshon.house.gov
B001260,1951-05-08,house,None,N00027626,16,202-226-0828,H6FL13148,Vern,M,412196,True,Buchanan,None,None,None,None,Rep.Buchanan@opencongress.org,ocd-division/country:us/state:fl/cd:16,2104 Rayburn House Office Building,R,202-225-5015,FL,Florida,2019-01-03,2017-01-03,01840,Rep,66247,https://buchanan.house.gov
B001274,1954-04-29,house,None,N00030910,5,202-225-4392,H0AL05163,Mo,M,412395,True,Brooks,None,None,None,None,Rep.Brooks@opencongress.org,ocd-division/country:us/state:al/cd:5,2400 Rayburn House Office Building,R,202-225-4801,AL,Alabama,2019-01-03,2017-01-03,01987,Rep,121610,https://brooks.house.gov
B001227,1945-04-07,house,None,N00001619,1,202-225-0088,H8PA01153,Robert,M,400047,True,Brady,None,Alan,None,None,Rep.Brady@opencongress.org,ocd-division/country:us/state:pa/cd:1,2004 Rayburn House Office Building,D,202-225-4731,PA,Pennsylvania,2019-01-03,2017-01-03,01469,Rep,2519,http://brady.house.gov
B000755,1955-04-11,house,None,N00005883,8,202-225-5524,H6TX08100,Kevin,M,400046,True,Brady,None,P.,None,None,Rep.Kevinbrady@opencongress.org,ocd-division/country:us/state:tx/cd:8,1011 Longworth House Office Building,R,202-225-4901,TX,Texas,2019-01-03,2017-01-03,01468,Rep,361,http://kevinbrady.house.gov
B001245,1933-05-31,house,None,N00024866,0,202-226-0341,H2GU00033,Madeleine,F,400041,True,Bordallo,None,Z.,None,None,Rep.Bordallo@opencongress.org,ocd-division/country:us/territory:gu,2441 Rayburn House Office Building,D,202-225-1188,GU,Guam,2019-01-03,2017-01-03,01723,Del,1751,https://bordallo.house.gov
B001236,1950-12-10,senate,https://www.boozman.senate.gov/public/index.cfm/contact,N00013873,None,202-228-1371,H2AR03176;S0AR00150,John,M,400040,True,Boozman,None,None,None,None,Sen.Boozman@opencongress.org,ocd-division/country:us/state:ar,141 Hart Senate Office Building,R,202-224-4843,AR,Arkansas,2023-01-03,2017-01-03,01687,Sen,27958,https://www.boozman.senate.gov/public
B000575,1950-01-10,senate,https://www.blunt.senate.gov/public/index.cfm/contact-roy,N00005195,None,202-224-8149,H6MO07128;S0MO00183,Roy,M,400034,True,Blunt,None,None,None,None,Sen.Blunt@opencongress.org,ocd-division/country:us/state:mo,260 Russell Senate Office Building,R,202-224-5721,MO,Missouri,2023-01-03,2017-01-03,01464,Sen,418,https://www.blunt.senate.gov/public
B001277,1946-02-13,senate,https://www.blumenthal.senate.gov/contact/,N00031685,None,202-224-9673,S0CT00177,Richard,M,412490,True,Blumenthal,None,None,None,None,Sen.Blumenthal@opencongress.org,ocd-division/country:us/state:ct,706 Hart Senate Office Building,D,202-224-2823,CT,Connecticut,2023-01-03,2017-01-03,02076,Sen,1568,https://www.blumenthal.senate.gov
B000574,1948-08-16,house,None,N00007727,3,202-225-8941,H6OR03064,Earl,M,400033,True,Blumenauer,None,None,None,None,Rep.Blumenauer@opencongress.org,ocd-division/country:us/state:or/cd:3,1111 Longworth House Office Building,D,202-225-4811,OR,Oregon,2019-01-03,2017-01-03,00099,Rep,367,https://blumenauer.house.gov
B001243,1952-06-06,house,None,N00003105,7,202-225-3004,H2TN06030,Marsha,F,400032,True,Blackburn,None,W.,None,None,Rep.Blackburn@opencongress.org,ocd-division/country:us/state:tn/cd:7,2266 Rayburn House Office Building,R,202-225-2811,TN,Tennessee,2019-01-03,2017-01-03,01748,Rep,25186,http://blackburn.house.gov
B001273,1951-01-16,house,None,N00031539,6,202-225-6887,H0TN06257,Diane,F,412478,True,Black,None,None,None,None,Rep.Black@opencongress.org,ocd-division/country:us/state:tn/cd:6,1131 Longworth House Office Building,R,202-225-4231,TN,Tennessee,2019-01-03,2017-01-03,02063,Rep,25292,http://black.house.gov
B000490,1947-02-04,house,None,N00002674,2,202-225-2203,H2GA02031,Sanford,M,400030,True,Bishop,None,D.,Jr.,None,Rep.Bishop@opencongress.org,ocd-division/country:us/state:ga/cd:2,2407 Rayburn House Office Building,D,202-225-3631,GA,Georgia,2019-01-03,2017-01-03,00091,Rep,26817,http://bishop.house.gov
B001250,1951-07-13,house,None,N00025292,1,202-225-5857,H2UT01094,Rob,M,400029,True,Bishop,None,None,None,None,Rep.Robbishop@opencongress.org,ocd-division/country:us/state:ut/cd:1,123 Cannon House Office Building,R,202-225-0453,UT,Utah,2019-01-03,2017-01-03,01753,Rep,50544,http://robbishop.house.gov
B001257,1963-02-08,house,None,N00027462,12,202-225-4085,H6FL09070,Gus,M,412250,True,Bilirakis,None,M.,None,None,Rep.Bilirakis@opencongress.org,ocd-division/country:us/state:fl/cd:12,2112 Rayburn House Office Building,R,202-225-5755,FL,Florida,2019-01-03,2017-01-03,01838,Rep,17318,https://bilirakis.house.gov
B001267,1964-11-28,senate,https://www.bennet.senate.gov/?p=contact,N00030608,None,202-228-5097,S0CO00211,Michael,M,412330,True,Bennet,None,F.,None,None,Sen.Bennet@opencongress.org,ocd-division/country:us/state:co,261 Russell Senate Office Building,D,202-224-5852,CO,Colorado,2023-01-03,2017-01-03,01965,Sen,110942,https://www.bennet.senate.gov
B001270,1953-10-03,house,None,N00031877,37,202-225-2422,H0CA33117,Karen,F,412404,True,Bass,None,None,None,None,Rep.Bass@opencongress.org,ocd-division/country:us/state:ca/cd:37,2241 Rayburn House Office Building,D,202-225-7084,CA,California,2019-01-03,2017-01-03,01996,Rep,28963,https://bass.house.gov
B000213,1949-09-15,house,None,N00005656,6,202-225-3052,H4TX06117;S4TX00094,Joe,M,400018,True,Barton,None,Linus,None,None,Rep.Joebarton@opencongress.org,ocd-division/country:us/state:tx/cd:6,2107 Rayburn House Office Building,R,202-225-2002,TX,Texas,2019-01-03,2017-01-03,00062,Rep,27082,https://joebarton.house.gov
B001269,1956-01-28,house,None,N00025495,11,202-225-0764,H2PA11098,Lou,M,412469,True,Barletta,None,None,None,None,Rep.Barletta@opencongress.org,ocd-division/country:us/state:pa/cd:11,2049 Rayburn House Office Building,R,202-225-6511,PA,Pennsylvania,2019-01-03,2017-01-03,02054,Rep,47143,http://barletta.house.gov
B001230,1962-02-11,senate,https://www.baldwin.senate.gov/feedback,N00004367,None,202-225-6942,H8WI00018;S2WI00219,Tammy,F,400013,True,Baldwin,None,None,None,None,Sen.Baldwin@opencongress.org,ocd-division/country:us/state:wi,709 Hart,D,202-224-5653,WI,Wisconsin,2019-01-03,2013-01-03,01558,Sen,3470,https://www.baldwin.senate.gov
A000367,1980-04-18,house,None,N00031938,3,202-225-5144,H0MI03126,Justin,M,412438,True,Amash,None,None,None,None,Rep.Amash@opencongress.org,ocd-division/country:us/state:mi/cd:3,114 Cannon House Office Building,R,202-225-3831,MI,Michigan,2019-01-03,2017-01-03,02029,Rep,105566,http://amash.house.gov
A000055,1965-07-22,house,None,N00003028,4,202-225-5587,H6AL04098,Robert,M,400004,True,Aderholt,None,B.,None,None,Rep.Aderholt@opencongress.org,ocd-division/country:us/state:al/cd:4,235 Cannon House Office Building,R,202-225-4876,AL,Alabama,2019-01-03,2017-01-03,01460,Rep,441,https://aderholt.house.gov
M001183,1947-08-24,senate,http://www.manchin.senate.gov/public/index.cfm/contact-form,N00032838,None,202-228-0002,S0WV00090,Joe,M,412391,True,Manchin,None,None,III,None,Sen.Manchin@opencongress.org,ocd-division/country:us/state:wv,306 Hart Senate Office Building,D,202-224-3954,WV,West Virginia,2019-01-03,2013-01-03,01983,Sen,7547,https://www.manchin.senate.gov/public
C001088,1963-09-09,senate,https://www.coons.senate.gov/contact,N00031820,None,202-228-3075,S0DE00092,Chris,M,412390,True,Coons,None,Andrew,None,None,Sen.Coons@opencongress.org,ocd-division/country:us/state:de,127a Russell Senate Office Building,D,202-224-5042,DE,Delaware,2021-01-03,2015-01-06,01984,Sen,122834,https://www.coons.senate.gov
F000457,1951-05-21,senate,https://www.franken.senate.gov/?p=contact,N00029016,None,202-224-0044,S8MN00438,Alan,M,412378,True,Franken,None,Stuart,None,Al,Sen.Franken@opencongress.org,ocd-division/country:us/state:mn,309 Hart Senate Office Building,D,202-224-5641,MN,Minnesota,2021-01-03,2015-01-06,01969,Sen,108924,https://www.franken.senate.gov
G000555,1966-12-09,senate,http://www.gillibrand.senate.gov/contact/,N00027658,None,202-228-0282,H6NY20167;S0NY00410,Kirsten,F,412223,True,Gillibrand,None,E.,None,None,Sen.Gillibrand@opencongress.org,ocd-division/country:us/state:ny,478 Russell Senate Office Building,D,202-224-4451,NY,New York,2019-01-03,2013-01-03,01866,Sen,65147,https://www.gillibrand.senate.gov
W000805,1954-12-15,senate,http://www.warner.senate.gov/public/index.cfm?p=Contact,N00002097,None,202-224-6295,S6VA00093;P80003023,Mark,M,412321,True,Warner,None,None,None,None,Sen.Warner@opencongress.org,ocd-division/country:us/state:va,703 Hart Senate Office Building,D,202-224-2023,VA,Virginia,2021-01-03,2015-01-06,01897,Sen,535,https://www.warner.senate.gov
U000039,1948-05-18,senate,https://www.tomudall.senate.gov/?p=contact,N00006561,None,202-228-3261,H8NM03097;S8NM00184,Tom,M,400413,True,Udall,None,S.,None,None,Sen.Tomudall@opencongress.org,ocd-division/country:us/state:nm,531 Hart Senate Office Building,D,202-224-6621,NM,New Mexico,2021-01-03,2015-01-06,01567,Sen,22658,https://www.tomudall.senate.gov
S001181,1947-01-28,senate,https://www.shaheen.senate.gov/contact/contact-jeanne,N00024790,None,202-228-3194,S0NH00219,Jeanne,F,412323,True,Shaheen,None,None,None,None,Sen.Shaheen@opencongress.org,ocd-division/country:us/state:nh,506 Hart Senate Office Building,D,202-224-2841,NH,New Hampshire,2021-01-03,2015-01-06,01901,Sen,1663,https://www.shaheen.senate.gov
R000307,1936-04-20,senate,https://www.roberts.senate.gov/public/?p=EmailPat,N00005285,None,202-224-3514,S6KS00080;H0KS01016,Pat,M,300083,True,Roberts,None,None,None,None,Sen.Roberts@opencongress.org,ocd-division/country:us/state:ks,109 Hart Senate Office Building,R,202-224-4774,KS,Kansas,2021-01-03,2015-01-06,00968,Sen,26866,https://www.roberts.senate.gov
R000584,1943-05-03,senate,http://www.risch.senate.gov/public/index.cfm?p=Email,N00029441,None,202-224-2573,S8ID00092,James,M,412322,True,Risch,None,None,None,None,Sen.Risch@opencongress.org,ocd-division/country:us/state:id,483 Russell Senate Office Building,R,202-224-2752,ID,Idaho,2021-01-03,2015-01-06,01896,Sen,2919,https://www.risch.senate.gov
R000122,1949-11-12,senate,https://www.reed.senate.gov/contact/,N00000362,None,202-224-4680,S6RI00163;H0RI02071,John,M,300081,True,Reed,None,F.,None,Jack,Sen.Reed@opencongress.org,ocd-division/country:us/state:ri,728 Hart Senate Office Building,D,202-224-4642,RI,Rhode Island,2021-01-03,2015-01-06,00949,Sen,27060,https://www.reed.senate.gov
M001176,1956-10-24,senate,http://www.merkley.senate.gov/contact/,N00029303,None,202-228-3997,S8OR00207,Jeff,M,412325,True,Merkley,None,None,None,None,Sen.Merkley@opencongress.org,ocd-division/country:us/state:or,313 Hart Senate Office Building,D,202-224-3753,OR,Oregon,2021-01-03,2015-01-06,01900,Sen,23644,https://www.merkley.senate.gov
M000355,1942-02-20,senate,http://www.mcconnell.senate.gov/public/index.cfm?p=contact,N00003389,None,202-224-2499,S2KY00012,Mitch,M,300072,True,McConnell,Majority Leader,None,None,None,Sen.Mcconnell@opencongress.org,ocd-division/country:us/state:ky,317 Russell Senate Office Building,R,202-224-2541,KY,Kentucky,2021-01-03,2015-01-06,01395,Sen,53298,https://www.mcconnell.senate.gov
